message_id,timestamp,sender,category,confidence,uncertain,reason,message_masked,is_mandatory
MSG_0451,2026-09-12 21:30:00,Ananya,action_required,0.88,False,Matched request verb 'reply' + task noun 'client email' + polite request 'please' + date bound 'by 2026-09-07' (sender: Ananya).,Please reply to the client email by 2026-09-07.,False
MSG_0452,2026-09-12 22:07:00,Ishaan,general_information,0.76,False,Matched operating-hours statement (sender: Ishaan).,Important: The event registration desk opens at 9 AM.,False
MSG_0453,2026-09-12 22:44:00,Tara,personal_information,0.9,False,Matched personal note + diet preference (sender: Tara).,Quick update: Personal note: i am vegetarian.,False
MSG_0454,2026-09-12 23:21:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,Quick update: Your food-delivery coupon expires tonight. Use code SAVE32.,False
MSG_0455,2026-09-12 23:58:00,Neha,action_required,0.9,False,Matched request verb 'verify' + task noun 'dataset labels' + request 'need you to' + date bound 'by 2026-09-06' (sender: Neha).,One more thing: I need you to verify the dataset labels by 2026-09-06.,False
MSG_0456,2026-09-13 00:35:00,Aarav,meeting_or_event,0.92,False,Matched explicit schedule + named event 'client discussion' + date+time+location structure (sender: Aarav).,Just checking-The client discussion is scheduled for 2026-09-02 at 9:00 in Meeting Room A.,False
MSG_0457,2026-09-13 01:12:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"Can you help? If possible, review the file before the meeting.",False
MSG_0458,2026-09-13 01:49:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'team stand-up' + date+time+location structure (sender: Rohan).,"Calendar update: team stand-up, 2026-09-04 at 11:00, the college auditorium.",False
MSG_0459,2026-09-13 02:26:00,Rohan,general_information,0.74,False,Matched reorganisation notice (sender: Rohan).,Just checking-The project folder was reorganized.,False
MSG_0460,2026-09-13 03:03:00,Neha,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,Quick update: I will send the login details separately.,False
MSG_0461,2026-09-13 03:40:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + sale or offer wording (sender: Promotions).,Can you help? Flash sale on laptops starts at 6 PM. Use code SAVE13.,False
MSG_0462,2026-09-13 04:17:00,Meera,meeting_or_event,0.53,True,Matched tentative review slot (sender: Meera). Low-confidence match.,Can you help? The review could be Friday afternoon.,False
MSG_0463,2026-09-13 04:54:00,Vikram,general_information,0.76,False,Matched weather statement (sender: Vikram).,"Hi, The weather forecast says light rain.",False
MSG_0464,2026-09-13 05:31:00,Tara,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,Please note: Maya asked whether the demo was ready.,False
MSG_0465,2026-09-13 06:08:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'doctor appointment' + date+time+location structure (sender: Kabir).,"Hi, Reminder: doctor appointment happens on 2026-09-06 at 9:00 in the city clinic.",False
MSG_0466,2026-09-13 06:45:00,Ishaan,promotional,0.75,False,Matched plan upsell wording (sender: Ishaan).,"Hi, You may like our new student plan.",False
MSG_0467,2026-09-13 07:22:00,Neha,action_required,0.9,False,Matched request verb 'review' + task noun 'model results' + request 'need you to' + date bound 'by 2026-09-05' (sender: Neha).,I need you to review the model results by 2026-09-05.,False
MSG_0468,2026-09-13 07:59:00,Ishaan,action_required,0.89,False,Matched request verb 'finish' + task noun 'test cases' + request 'can you' + date bound 'before 2026-09-06' (sender: Ishaan).,Can you help? Can you finish the test cases before 2026-09-06?,False
MSG_0469,2026-09-13 08:36:00,Tara,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,"Hi, Maya asked whether the demo was ready.",False
MSG_0470,2026-09-13 09:13:00,Project Lead,general_information,0.76,False,Matched hours-change statement (sender: Project Lead).,Just checking-The library has extended weekend hours.,False
MSG_0471,2026-09-13 09:50:00,Ishaan,sensitive_information,0.94,False,Matched sensitive value present (sender: Ishaan).,FYI: Use password ****** to sign in to the test account.,False
MSG_0472,2026-09-13 10:27:00,Project Lead,general_information,0.76,False,Matched service-interval statement (sender: Project Lead).,The shuttle leaves every thirty minutes.,False
MSG_0473,2026-09-13 11:04:00,Meera,action_required,0.86,False,Matched request verb 'Send' + task noun 'expense receipt' + due-date phrase 'due on' (sender: Meera).,Please note: Send the expense receipt is due on 2026-09-03.,False
MSG_0474,2026-09-13 11:41:00,Ananya,general_information,0.74,False,Matched hours-change statement 2 (sender: Ananya).,Can you help? The support team changed its working hours.,False
MSG_0475,2026-09-13 12:18:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,Just checking-My home address is ******.,False
MSG_0476,2026-09-13 12:55:00,Vikram,personal_information,0.8,False,Matched appearance preference (sender: Vikram).,"FYI: Just so you know, i use dark mode.",False
MSG_0477,2026-09-13 13:32:00,Vikram,general_information,0.76,False,Matched weather statement (sender: Vikram).,The weather forecast says light rain.,False
MSG_0478,2026-09-13 14:09:00,Tara,general_information,0.8,False,Matched portal statement + supply statement (sender: Tara).,"Hi, The training material is on the portal.",False
MSG_0479,2026-09-13 14:46:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'family dinner' + date+time+location structure (sender: Rohan).,"Hi, Calendar update: family dinner, 2026-09-14 at 9:00, the college auditorium.",False
MSG_0480,2026-09-13 15:23:00,Aarav,action_required,0.88,False,Matched request verb 'confirm' + task noun 'interview slot' + polite request 'please' + date bound 'by 2026-09-08' (sender: Aarav).,FYI: Please confirm the interview slot by 2026-09-08.,False
MSG_0481,2026-09-13 16:00:00,Ishaan,action_required,0.89,False,Matched request verb 'review' + task noun 'privacy checklist' + request 'can you' + date bound 'before 2026-09-02' (sender: Ishaan).,Please note: Can you review the privacy checklist before 2026-09-02?,False
MSG_0482,2026-09-13 16:37:00,Neha,general_information,0.76,False,Matched operating-hours statement (sender: Neha).,The cafeteria closes at 8 PM.,False
MSG_0483,2026-09-13 17:14:00,Neha,action_required,0.9,False,Matched request verb 'verify' + task noun 'dataset labels' + request 'need you to' + date bound 'by 2026-09-10' (sender: Neha).,Quick update: I need you to verify the dataset labels by 2026-09-10.,False
MSG_0484,2026-09-13 17:51:00,Rohan,meeting_or_event,0.93,False,Matched calendar entry + named event 'team stand-up' + date+time+location structure (sender: Rohan).,"Can you help? Calendar update: team stand-up, 2026-09-04 at 11:00, the college auditorium.",False
MSG_0485,2026-09-13 18:28:00,Meera,action_required,0.86,False,Matched request verb 'Send' + task noun 'expense receipt' + due-date phrase 'due on' (sender: Meera).,"Hi, Send the expense receipt is due on 2026-09-09.",False
MSG_0486,2026-09-13 19:05:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,One more thing: Could you send it soon?,False
MSG_0487,2026-09-13 19:42:00,Ishaan,action_required,0.89,False,Matched request verb 'review' + task noun 'privacy checklist' + request 'can you' + date bound 'before 2026-09-10' (sender: Ishaan).,Just checking-Can you review the privacy checklist before 2026-09-10?,False
MSG_0488,2026-09-13 20:19:00,Kabir,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'mentor catch-up' + date+time+location structure (sender: Kabir).,For today: Reminder: mentor catch-up happens on 2026-09-16 at 15:00 in the city clinic.,False
MSG_0489,2026-09-13 20:56:00,Ananya,personal_information,0.77,False,Matched meeting-time preference (sender: Ananya).,Please note: I might prefer evening meetings now.,False
MSG_0490,2026-09-13 21:33:00,Aarav,general_information,0.82,False,Matched availability statement + version statement (sender: Aarav).,Quick update: The new Python version is available.,False
MSG_0491,2026-09-13 22:10:00,Rohan,general_information,0.76,False,Matched weather statement (sender: Rohan).,Quick update: The weather forecast says light rain.,False
MSG_0492,2026-09-13 22:47:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,Please note: Could you send it soon?,False
MSG_0493,2026-09-13 23:24:00,Meera,meeting_or_event,0.53,True,Matched tentative review slot (sender: Meera). Low-confidence match.,Important: The review could be Friday afternoon.,False
MSG_0494,2026-09-14 00:01:00,Rohan,sensitive_information,0.95,False,Matched sensitive value present (sender: Rohan).,FYI: My recent test result says ******.,False
MSG_0495,2026-09-14 00:38:00,Kabir,action_required,0.75,True,Matched request verb 'call' + polite request 'please' (sender: Kabir). Low-confidence match.,Quick update: Please call Maya when you are free.,False
MSG_0496,2026-09-14 01:15:00,Tara,sensitive_information,0.95,False,Matched sensitive value present (sender: Tara).,Quick update: My identification number is ******.,False
MSG_0497,2026-09-14 01:52:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,Can you help? Join our premium plan for exclusive benefits. Use code SAVE19.,False
MSG_0498,2026-09-14 02:29:00,Kabir,action_required,0.9,False,Matched request verb 'upload' + task noun 'assignment' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,Please note: Don't forget to upload the assignment; deadline is 2026-09-08.,False
MSG_0499,2026-09-14 03:06:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + cashback (sender: Promotions).,Book movie tickets today and receive cashback. Use code SAVE16.,False
MSG_0500,2026-09-14 03:43:00,Aarav,personal_information,0.85,False,Matched meeting-time preference + communication preference (sender: Aarav).,"Hi, Remember that i prefer morning meetings.",False
MSG_0501,2026-09-14 04:20:00,Aarav,personal_information,0.85,False,Matched meeting-time preference + communication preference (sender: Aarav).,Important: Remember that i prefer morning meetings.,False
MSG_0502,2026-09-14 04:57:00,Maya,meeting_or_event,0.75,True,Matched tentative meeting proposal (sender: Maya). Low-confidence match.,"Hi, Let us meet sometime next week.",False
MSG_0503,2026-09-14 05:34:00,Tara,action_required,0.89,False,Matched request verb 'call' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,Can you help? Don't forget to call the service centre; deadline is 2026-09-10.,False
MSG_0504,2026-09-14 06:11:00,Maya,personal_information,0.9,False,Matched personal note + favourite preference (sender: Maya).,"Hi, Personal note: my favourite language is Python.",False
MSG_0505,2026-09-14 06:48:00,Aarav,action_required,0.76,True,Matched request verb 'send' + request 'could you' (sender: Aarav). Low-confidence match.,For today: Could you send it soon?,False
MSG_0506,2026-09-14 07:25:00,Rohan,general_information,0.71,False,Matched update statement (sender: Rohan).,"Hi, The report template has been updated.",False
MSG_0507,2026-09-14 08:02:00,Rohan,sensitive_information,0.95,False,Matched sensitive value present (sender: Rohan).,Important: My recent test result says ******.,False
MSG_0508,2026-09-14 08:39:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'study-group session' + date+time+location structure (sender: Ishaan).,"FYI: Please join the study-group session on 2026-09-18, 13:00 at Conference Room 2.",False
MSG_0509,2026-09-14 09:16:00,Aarav,general_information,0.76,False,Matched operating-hours statement (sender: Aarav).,FYI: The cafeteria closes at 8 PM.,False
MSG_0510,2026-09-14 09:53:00,Ananya,personal_information,0.77,False,Matched meeting-time preference (sender: Ananya).,I might prefer evening meetings now.,False
MSG_0511,2026-09-14 10:30:00,Tara,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'doctor appointment' + date+time+location structure (sender: Tara).,For today: Reminder: doctor appointment happens on 2026-09-11 at 10:00 in the cafeteria.,False
MSG_0512,2026-09-14 11:07:00,Maya,action_required,0.89,False,Matched request verb 'send' + task noun 'revised presentation' + request 'can you' + date bound 'before 2026-09-05' (sender: Maya).,Please note: Can you send the revised presentation before 2026-09-05?,False
MSG_0513,2026-09-14 11:44:00,Rohan,action_required,0.86,False,Matched request verb 'Prepare' + task noun 'demo video' + due-date phrase 'due on' (sender: Rohan).,Can you help? Prepare the demo video is due on 2026-09-03.,False
MSG_0514,2026-09-14 12:21:00,Meera,personal_information,0.9,False,Matched personal note + emergency-contact statement (sender: Meera).,One more thing: Personal note: my emergency contact is my brother.,False
MSG_0515,2026-09-14 12:58:00,Vikram,action_required,0.9,False,Matched request verb 'renew' + task noun 'library book' + request 'need you to' + date bound 'by 2026-09-06' (sender: Vikram).,FYI: I need you to renew the library book by 2026-09-06.,False
MSG_0516,2026-09-14 13:35:00,Tara,general_information,0.82,False,Matched availability statement + version statement (sender: Tara).,Please note: The new Python version is available.,False
MSG_0517,2026-09-14 14:12:00,Neha,action_required,0.9,False,Matched request verb 'verify' + task noun 'dataset labels' + request 'need you to' + date bound 'by 2026-09-04' (sender: Neha).,Can you help? I need you to verify the dataset labels by 2026-09-04.,False
MSG_0518,2026-09-14 14:49:00,Rohan,personal_information,0.8,False,Matched food preference (sender: Rohan).,"Important: Just so you know, i drink coffee without sugar.",False
MSG_0519,2026-09-14 15:26:00,Neha,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Neha).,Are you available for the college seminar at 12:00 on 2026-09-05? Location: the main office.,False
MSG_0520,2026-09-14 16:03:00,Rohan,general_information,0.74,False,Matched reorganisation notice (sender: Rohan).,Please note: The project folder was reorganized.,False
MSG_0521,2026-09-14 16:40:00,Ishaan,promotional,0.75,False,Matched plan upsell wording (sender: Ishaan).,Important: You may like our new student plan.,False
MSG_0522,2026-09-14 17:17:00,Aarav,personal_information,0.85,False,Matched meeting-time preference + communication preference (sender: Aarav).,"Please note: Just so you know, i prefer morning meetings.",False
MSG_0523,2026-09-14 17:54:00,Rohan,general_information,0.68,False,Matched possibility statement (sender: Rohan).,FYI: The report may be needed tomorrow.,False
MSG_0524,2026-09-14 18:31:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"Just checking-If possible, review the file before the meeting.",False
MSG_0525,2026-09-14 19:08:00,Rohan,general_information,0.68,False,Matched possibility statement (sender: Rohan).,Please note: The report may be needed tomorrow.,False
MSG_0526,2026-09-14 19:45:00,Maya,meeting_or_event,0.75,True,Matched tentative meeting proposal (sender: Maya). Low-confidence match.,Just checking-Let us meet sometime next week.,False
MSG_0527,2026-09-14 20:22:00,Aarav,action_required,0.88,False,Matched request verb 'confirm' + task noun 'interview slot' + polite request 'please' + date bound 'by 2026-09-10' (sender: Aarav).,Can you help? Please confirm the interview slot by 2026-09-10.,False
MSG_0528,2026-09-14 20:59:00,Rohan,general_information,0.76,False,Matched holiday notice (sender: Rohan).,For today: Tomorrow is a public holiday.,False
MSG_0529,2026-09-14 21:36:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + free delivery (sender: Promotions).,Please note: Free delivery on orders above 499 rupees. Use code SAVE28.,False
MSG_0530,2026-09-14 22:13:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-08' (sender: Aarav).,For today: Please submit the weekly report by 2026-09-08.,False
MSG_0531,2026-09-14 22:50:00,Meera,action_required,0.86,False,Matched request verb 'Send' + task noun 'expense receipt' + due-date phrase 'due on' (sender: Meera).,One more thing: Send the expense receipt is due on 2026-09-10.,False
MSG_0532,2026-09-14 23:27:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,For today: My home address is ******.,False
MSG_0533,2026-09-15 00:04:00,Neha,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,One more thing: I will send the login details separately.,False
MSG_0534,2026-09-15 00:41:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + free delivery (sender: Promotions).,Important: Free delivery on orders above 499 rupees. Use code SAVE38.,False
MSG_0535,2026-09-15 01:18:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,Please note: My home address is ******.,False
MSG_0536,2026-09-15 01:55:00,Tara,action_required,0.9,False,Matched request verb 'pay' + task noun 'electricity bill' + imperative 'don't forget' + explicit 'deadline' (sender: Tara).,Just checking-Don't forget to pay the electricity bill; deadline is 2026-09-03.,False
MSG_0537,2026-09-15 02:32:00,Neha,action_required,0.9,False,Matched request verb 'review' + task noun 'model results' + request 'need you to' + date bound 'by 2026-09-04' (sender: Neha).,"Hi, I need you to review the model results by 2026-09-04.",False
MSG_0538,2026-09-15 03:09:00,Rohan,general_information,0.74,False,Matched reorganisation notice (sender: Rohan).,One more thing: The project folder was reorganized.,False
MSG_0539,2026-09-15 03:46:00,Aarav,sensitive_information,0.95,False,Matched sensitive value present (sender: Aarav).,FYI: My home address is ******.,False
MSG_0540,2026-09-15 04:23:00,Kabir,personal_information,0.8,False,Matched clothing size (sender: Kabir).,"For today: Just so you know, my T-shirt size is medium.",False
MSG_0541,2026-09-15 05:00:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + percentage discount (sender: Promotions).,Just checking-Get 25% off selected headphones this weekend. Use code SAVE20.,False
MSG_0542,2026-09-15 05:37:00,Ananya,personal_information,0.9,False,Matched personal note + living-near statement (sender: Ananya).,Personal note: i live near the central library.,False
MSG_0543,2026-09-15 06:14:00,Vikram,general_information,0.71,False,Matched update statement (sender: Vikram).,Important: The report template has been updated.,False
MSG_0544,2026-09-15 06:51:00,Aarav,personal_information,0.85,False,Matched meeting-time preference + communication preference (sender: Aarav).,"Just checking-Just so you know, i prefer morning meetings.",False
MSG_0545,2026-09-15 07:28:00,Project Lead,general_information,0.76,False,Matched maintenance notice (sender: Project Lead).,Important: The office Wi-Fi will be under maintenance tonight.,False
MSG_0546,2026-09-15 08:05:00,Rohan,action_required,0.86,False,Matched request verb 'Complete' + task noun 'onboarding form' + due-date phrase 'due on' (sender: Rohan).,"Hi, Complete the onboarding form is due on 2026-09-03.",False
MSG_0547,2026-09-15 08:42:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-10' (sender: Aarav).,"Hi, Please submit the weekly report by 2026-09-10.",False
MSG_0548,2026-09-15 09:19:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + coupon expiry (sender: Promotions).,One more thing: Your food-delivery coupon expires tonight. Use code SAVE22.,False
MSG_0549,2026-09-15 09:56:00,Ishaan,meeting_or_event,0.89,False,Matched invitation to join + named event 'study-group session' + date+time+location structure (sender: Ishaan).,"Just checking-Please join the study-group session on 2026-09-08, 15:00 at Conference Room 2.",False
MSG_0550,2026-09-15 10:33:00,Maya,sensitive_information,0.95,False,Matched sensitive value present (sender: Maya).,One more thing: You can contact me on **************.,False
MSG_0551,2026-09-15 11:10:00,Rohan,action_required,0.86,False,Matched request verb 'Complete' + task noun 'onboarding form' + due-date phrase 'due on' (sender: Rohan).,Just checking-Complete the onboarding form is due on 2026-09-05.,False
MSG_0552,2026-09-15 11:47:00,Aarav,action_required,0.88,False,Matched request verb 'submit' + task noun 'weekly report' + polite request 'please' + date bound 'by 2026-09-02' (sender: Aarav).,Please submit the weekly report by 2026-09-02.,False
MSG_0553,2026-09-15 12:24:00,Vikram,action_required,0.9,False,Matched request verb 'renew' + task noun 'library book' + request 'need you to' + date bound 'by 2026-09-03' (sender: Vikram).,Please note: I need you to renew the library book by 2026-09-03.,False
MSG_0554,2026-09-15 13:01:00,Kabir,action_required,0.9,False,Matched request verb 'upload' + task noun 'assignment' + imperative 'don't forget' + explicit 'deadline' (sender: Kabir).,FYI: Don't forget to upload the assignment; deadline is 2026-09-02.,False
MSG_0555,2026-09-15 13:38:00,Project Lead,general_information,0.73,False,Matched status statement (sender: Project Lead).,For today: The laptop battery is fully charged.,False
MSG_0556,2026-09-15 14:15:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,"Hi, Share the meeting notes is due on 2026-09-08.",False
MSG_0557,2026-09-15 14:52:00,Aarav,action_required,0.88,False,Matched request verb 'confirm' + task noun 'interview slot' + polite request 'please' + date bound 'by 2026-09-02' (sender: Aarav).,"Hi, Please confirm the interview slot by 2026-09-02.",False
MSG_0558,2026-09-15 15:29:00,Meera,general_information,0.76,False,Matched hours-change statement (sender: Meera).,The library has extended weekend hours.,False
MSG_0559,2026-09-15 16:06:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"Please note: If possible, review the file before the meeting.",False
MSG_0560,2026-09-15 16:43:00,Rohan,personal_information,0.8,False,Matched food preference (sender: Rohan).,"Just so you know, i drink coffee without sugar.",False
MSG_0561,2026-09-15 17:20:00,Rohan,action_required,0.86,False,Matched request verb 'Prepare' + task noun 'demo video' + due-date phrase 'due on' (sender: Rohan).,"Hi, Prepare the demo video is due on 2026-09-04.",False
MSG_0562,2026-09-15 17:57:00,Tara,general_information,0.76,False,Matched operating-hours statement (sender: Tara).,FYI: The event registration desk opens at 9 AM.,False
MSG_0563,2026-09-15 18:34:00,Meera,general_information,0.76,False,Matched service-interval statement (sender: Meera).,FYI: The shuttle leaves every thirty minutes.,False
MSG_0564,2026-09-15 19:11:00,HR Team,general_information,0.74,False,Matched hours-change statement 2 (sender: HR Team).,Quick update: The support team changed its working hours.,False
MSG_0565,2026-09-15 19:48:00,Vikram,meeting_or_event,0.89,False,Matched availability request for a slot + named event 'design review' + date+time+location structure (sender: Vikram).,Are you available for the design review at 9:00 on 2026-09-10? Location: the training hall.,False
MSG_0566,2026-09-15 20:25:00,Meera,action_required,0.86,False,Matched request verb 'Share' + task noun 'meeting notes' + due-date phrase 'due on' (sender: Meera).,Just checking-Share the meeting notes is due on 2026-09-10.,False
MSG_0567,2026-09-15 21:02:00,Promotions,promotional,0.93,False,Matched sender is the promotions account + promo code 'SAVE..' + plan upsell wording (sender: Promotions).,One more thing: Join our premium plan for exclusive benefits. Use code SAVE29.,False
MSG_0568,2026-09-15 21:39:00,Tara,general_information,0.8,False,Matched portal statement + supply statement (sender: Tara).,The training material is on the portal.,False
MSG_0569,2026-09-15 22:16:00,Ishaan,action_required,0.89,False,Matched request verb 'review' + task noun 'privacy checklist' + request 'can you' + date bound 'before 2026-09-05' (sender: Ishaan).,FYI: Can you review the privacy checklist before 2026-09-05?,False
MSG_0570,2026-09-15 22:53:00,Neha,general_information,0.52,True,No specific classification signal matched; the message reads as an informational statement.,"Hi, I will send the login details separately.",False
MSG_0571,2026-09-15 23:30:00,Rohan,general_information,0.71,False,Matched update statement (sender: Rohan).,The report template has been updated.,False
MSG_0572,2026-09-16 00:07:00,Vikram,sensitive_information,0.95,False,Matched sensitive value present (sender: Vikram).,Can you help? The temporary access token is ******.,False
MSG_0573,2026-09-16 00:44:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + free delivery (sender: Promotions).,FYI: Free delivery on orders above 499 rupees. Use code SAVE48.,False
MSG_0574,2026-09-16 01:21:00,Ishaan,action_required,0.89,False,Matched request verb 'finish' + task noun 'test cases' + request 'can you' + date bound 'before 2026-09-03' (sender: Ishaan).,Quick update: Can you finish the test cases before 2026-09-03?,False
MSG_0575,2026-09-16 01:58:00,Ananya,general_information,0.76,False,Matched holiday notice (sender: Ananya).,Tomorrow is a public holiday.,False
MSG_0576,2026-09-16 02:35:00,Tara,sensitive_information,0.95,False,Matched sensitive value present (sender: Tara).,Important: My identification number is ******.,False
MSG_0577,2026-09-16 03:12:00,Ananya,action_required,0.87,False,Matched request verb 'complete' + polite request 'please' + date bound 'by 2026-09-10' (sender: Ananya).,Please note: Please complete the Python exercise by 2026-09-10.,False
MSG_0578,2026-09-16 03:49:00,Ishaan,action_required,0.89,False,Matched request verb 'review' + task noun 'privacy checklist' + request 'can you' + date bound 'before 2026-09-09' (sender: Ishaan).,One more thing: Can you review the privacy checklist before 2026-09-09?,False
MSG_0579,2026-09-16 04:26:00,Vikram,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'technical interview' + date+time+location structure (sender: Vikram).,Just checking-Are you available for the technical interview at 9:00 on 2026-09-10? Location: the training hall.,False
MSG_0580,2026-09-16 05:03:00,Vikram,action_required,0.71,True,Matched request verb 'review' + conditional 'if possible' (sender: Vikram). Low-confidence match.,"Important: If possible, review the file before the meeting.",False
MSG_0581,2026-09-16 05:40:00,Rohan,sensitive_information,0.95,False,Matched sensitive value present (sender: Rohan).,My recent test result says ******.,False
MSG_0582,2026-09-16 06:17:00,HR Team,general_information,0.76,False,Matched weather statement (sender: HR Team).,Please note: The weather forecast says light rain.,False
MSG_0583,2026-09-16 06:54:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + percentage discount (sender: Promotions).,Please note: Get 25% off selected headphones this weekend. Use code SAVE20.,False
MSG_0584,2026-09-16 07:31:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'team stand-up' + date+time+location structure (sender: Meera).,"One more thing: Calendar update: team stand-up, 2026-09-19 at 10:00, the library.",False
MSG_0585,2026-09-16 08:08:00,Rohan,action_required,0.86,False,Matched request verb 'Complete' + task noun 'onboarding form' + due-date phrase 'due on' (sender: Rohan).,Complete the onboarding form is due on 2026-09-04.,False
MSG_0586,2026-09-16 08:45:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + cashback (sender: Promotions).,FYI: Book movie tickets today and receive cashback. Use code SAVE46.,False
MSG_0587,2026-09-16 09:22:00,Neha,general_information,0.82,False,Matched availability statement + version statement (sender: Neha).,FYI: The new Python version is available.,False
MSG_0588,2026-09-16 09:59:00,Ananya,meeting_or_event,0.92,False,Matched explicit schedule + named event 'client discussion' + date+time+location structure (sender: Ananya).,"Hi, The client discussion is scheduled for 2026-09-07 at 10:00 in Zoom.",False
MSG_0589,2026-09-16 10:36:00,Vikram,general_information,0.76,False,Matched weather statement (sender: Vikram).,Can you help? The weather forecast says light rain.,False
MSG_0590,2026-09-16 11:13:00,Meera,meeting_or_event,0.93,False,Matched calendar entry + named event 'placement briefing' + date+time+location structure (sender: Meera).,"Calendar update: placement briefing, 2026-09-09 at 16:00, the library.",False
MSG_0591,2026-09-16 11:50:00,Vikram,sensitive_information,0.95,False,Matched sensitive value present (sender: Vikram).,"Hi, The temporary access token is ******.",False
MSG_0592,2026-09-16 12:27:00,Tara,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'doctor appointment' + date+time+location structure (sender: Tara).,One more thing: Reminder: doctor appointment happens on 2026-09-21 at 12:00 in the cafeteria.,False
MSG_0593,2026-09-16 13:04:00,Meera,general_information,0.76,False,Matched maintenance notice (sender: Meera).,Just checking-The office Wi-Fi will be under maintenance tonight.,False
MSG_0594,2026-09-16 13:41:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + cashback (sender: Promotions).,Please note: Book movie tickets today and receive cashback. Use code SAVE26.,False
MSG_0595,2026-09-16 14:18:00,Ananya,sensitive_information,0.95,False,Matched sensitive value present (sender: Ananya).,Can you help? Your OTP is *********. It expires in 10 minutes.,False
MSG_0596,2026-09-16 14:55:00,Ananya,sensitive_information,0.95,False,Matched sensitive value present (sender: Ananya).,For today: Your OTP is *********. It expires in 10 minutes.,False
MSG_0597,2026-09-16 15:32:00,Tara,general_information,0.74,False,Matched relocation notice (sender: Tara).,Quick update: The building entrance has moved temporarily.,False
MSG_0598,2026-09-16 16:09:00,Rohan,general_information,0.74,False,Matched hours-change statement 2 (sender: Rohan).,For today: The support team changed its working hours.,False
MSG_0599,2026-09-16 16:46:00,Promotions,promotional,0.92,False,Matched sender is the promotions account + promo code 'SAVE..' + cashback (sender: Promotions).,One more thing: Book movie tickets today and receive cashback. Use code SAVE26.,False
MSG_0600,2026-09-16 17:23:00,Neha,meeting_or_event,0.91,False,Matched availability request for a slot + named event 'college seminar' + date+time+location structure (sender: Neha).,Can you help? Are you available for the college seminar at 12:00 on 2026-09-05? Location: the main office.,False
MSG_0601,2026-09-16 18:00:00,Tara,meeting_or_event,0.94,False,Matched reminder of an event + scheduled date phrase + named event 'doctor appointment' + date+time+location structure (sender: Tara).,Please note: Reminder: doctor appointment happens on 2026-09-21 at 12:00 in the cafeteria.,False
